Area Served,Callsign,Frequency(kHz),Purpose,Site Id,Site Name,Lat_Deg,Lat_Hr,Lat_Min,Lon_Deg,Lon_Hr,Lon_Min,BSL,Licence Area,lat_dec,lon_dec
Foster,AMV45,648.5,Commercial,40934,Monopole  Broadcast Site Off South Gippsland Highway FOSTER NORTH,38.0,37.0,8.0,146.0,10.0,26.0,103,REGIONAL VICTORIA TV1,-37.38111111111111,146.17388888888888
Geelong,HSV46,655.5,Retransmission,11681,Tower Montpellier Service Basin HIGHTON,38.0,9.0,26.0,144.0,18.0,50.0,,,-37.842777777777776,144.3138888888889
Geelong,GTV47,662.5,Retransmission,11681,Tower Montpellier Service Basin HIGHTON,38.0,9.0,26.0,144.0,18.0,50.0,,,-37.842777777777776,144.3138888888889
Geelong,ATV48,669.5,Retransmission,11681,Tower Montpellier Service Basin HIGHTON,38.0,9.0,26.0,144.0,18.0,50.0,,,-37.842777777777776,144.3138888888889
Geelong,ABC49,676.5,Retransmission,11681,Tower Montpellier Service Basin HIGHTON,38.0,9.0,26.0,144.0,18.0,50.0,,,-37.842777777777776,144.3138888888889
Geelong,SBS50,683.5,Retransmission,11681,Tower Montpellier Service Basin HIGHTON,38.0,9.0,26.0,144.0,18.0,50.0,,,-37.842777777777776,144.3138888888889
Genoa,SBS35,578.5,National,12105,Telstra Radio Terminal Sarah Allen Rd MARAMINGO HILL,37.0,24.0,39.0,149.0,32.0,50.0,,,-36.58916666666667,149.54722222222222
Genoa,ABC36,585.5,National,12105,Telstra Radio Terminal Sarah Allen Rd MARAMINGO HILL,37.0,24.0,39.0,149.0,32.0,50.0,,,-36.58916666666667,149.54722222222222
Genoa,VTV37,592.5,Commercial,41114,Commercial Broadcast Site  MARAMINGO HILL,37.0,24.0,38.0,149.0,32.0,51.0,107,REGIONAL VICTORIA TV1,-36.589444444444446,149.54749999999999
Genoa,GLV38,599.5,Commercial,41114,Commercial Broadcast Site  MARAMINGO HILL,37.0,24.0,38.0,149.0,32.0,51.0,106,EASTERN VICTORIA TV1,-36.589444444444446,149.54749999999999
Genoa,AMV39,606.5,Commercial,41114,Commercial Broadcast Site  MARAMINGO HILL,37.0,24.0,38.0,149.0,32.0,51.0,103,REGIONAL VICTORIA TV1,-36.589444444444446,149.54749999999999
Goulburn Valley,AMV34,571.5,Commercial,150896,Broadcast Australia Site TV Access Rd MT MAJOR,36.0,21.0,29.0,145.0,41.0,42.0,103,REGIONAL VICTORIA TV1,-35.64194444444444,145.695
Goulburn Valley,VTV35,578.5,Commercial,11906,WIN-TV Site 27 km E of Shepparton MT MAJOR,36.0,21.0,45.0,145.0,41.0,12.0,107,REGIONAL VICTORIA TV1,-35.637499999999996,145.68666666666667
Goulburn Valley,SBS36,585.5,National,150896,Broadcast Australia Site TV Access Rd MT MAJOR,36.0,21.0,29.0,145.0,41.0,42.0,,,-35.64194444444444,145.695
Goulburn Valley,ABC37,592.5,National,150896,Broadcast Australia Site TV Access Rd MT MAJOR,36.0,21.0,29.0,145.0,41.0,42.0,,,-35.64194444444444,145.695
Goulburn Valley,GLV38,599.5,Commercial,150896,Broadcast Australia Site TV Access Rd MT MAJOR,36.0,21.0,29.0,145.0,41.0,42.0,106,EASTERN VICTORIA TV1,-35.64194444444444,145.695
Gumeracha,SAS46,655.5,Retransmission,501000,Vodafone Site 3 km ESE of Kersbrook MT GOULD,34.0,47.0,25.0,138.0,52.0,53.0,,,-33.209722222222226,138.8813888888889
Gumeracha,NWS47,662.5,Retransmission,501000,Vodafone Site 3 km ESE of Kersbrook MT GOULD,34.0,47.0,25.0,138.0,52.0,53.0,,,-33.209722222222226,138.8813888888889
Gumeracha,ADS48,669.5,Retransmission,501000,Vodafone Site 3 km ESE of Kersbrook MT GOULD,34.0,47.0,25.0,138.0,52.0,53.0,,,-33.209722222222226,138.8813888888889
Gumeracha,ABC49,676.5,Retransmission,501000,Vodafone Site 3 km ESE of Kersbrook MT GOULD,34.0,47.0,25.0,138.0,52.0,53.0,,,-33.209722222222226,138.8813888888889
Gumeracha,SBS50,683.5,Retransmission,501000,Vodafone Site 3 km ESE of Kersbrook MT GOULD,34.0,47.0,25.0,138.0,52.0,53.0,,,-33.209722222222226,138.8813888888889
Halls Gap,SBS46,655.5,National,36653,Broadcast Tower 29 km W of Ararat MT WILLIAM,37.0,17.0,35.0,142.0,36.0,5.0,,,-36.706944444444446,142.6013888888889
Halls Gap,ABC47,662.5,National,36653,Broadcast Tower 29 km W of Ararat MT WILLIAM,37.0,17.0,35.0,142.0,36.0,5.0,,,-36.706944444444446,142.6013888888889
Halls Gap,AMV48,669.5,Commercial,36653,Broadcast Tower 29 km W of Ararat MT WILLIAM,37.0,17.0,35.0,142.0,36.0,5.0,103,REGIONAL VICTORIA TV1,-36.706944444444446,142.6013888888889
Halls Gap,VTV49,676.5,Commercial,36653,Broadcast Tower 29 km W of Ararat MT WILLIAM,37.0,17.0,35.0,142.0,36.0,5.0,107,REGIONAL VICTORIA TV1,-36.706944444444446,142.6013888888889
Halls Gap,BCV50,683.5,Commercial,36653,Broadcast Tower 29 km W of Ararat MT WILLIAM,37.0,17.0,35.0,142.0,36.0,5.0,104,WESTERN VICTORIA TV1,-36.706944444444446,142.6013888888889
Halls Gap (Lakeside TP),ABC28,529.5,Retransmission,10006382,Lakeside Tourist Park Tymna Drive HALLS GAP,37.0,10.0,24.0,142.0,32.0,32.0,,,-36.82666666666667,142.54222222222222
Halls Gap (Lakeside TP),SBS29,536.5,Retransmission,10006382,Lakeside Tourist Park Tymna Drive HALLS GAP,37.0,10.0,24.0,142.0,32.0,32.0,,,-36.82666666666667,142.54222222222222
Halls Gap (Lakeside TP),QQQ30,543.5,s212 Retransmission,10006382,Lakeside Tourist Park Tymna Drive HALLS GAP,37.0,10.0,24.0,142.0,32.0,32.0,,,-36.82666666666667,142.54222222222222
Halls Gap (Lakeside TP),IMP31,550.5,s212 Retransmission,10006382,Lakeside Tourist Park Tymna Drive HALLS GAP,37.0,10.0,24.0,142.0,32.0,32.0,,,-36.82666666666667,142.54222222222222
Halls Gap (Lakeside TP),CDT32,557.5,s212 Retransmission,10006382,Lakeside Tourist Park Tymna Drive HALLS GAP,37.0,10.0,24.0,142.0,32.0,32.0,,,-36.82666666666667,142.54222222222222
Harrietville,SBS46,655.5,Retransmission,153115,Broadcast Site Cavalier Spur  4km N of HARRIETVILLE,36.0,51.0,23.0,147.0,3.0,24.0,,,-35.14361111111111,147.05666666666667
Harrietville,ABC47,662.5,Retransmission,153115,Broadcast Site Cavalier Spur  4km N of HARRIETVILLE,36.0,51.0,23.0,147.0,3.0,24.0,,,-35.14361111111111,147.05666666666667
Harrietville,AMV48,669.5,Retransmission,153115,Broadcast Site Cavalier Spur  4km N of HARRIETVILLE,36.0,51.0,23.0,147.0,3.0,24.0,,,-35.14361111111111,147.05666666666667
Harrietville,VTV49,676.5,Retransmission,153115,Broadcast Site Cavalier Spur  4km N of HARRIETVILLE,36.0,51.0,23.0,147.0,3.0,24.0,,,-35.14361111111111,147.05666666666667
Harrietville,GLV50,683.5,Retransmission,153115,Broadcast Site Cavalier Spur  4km N of HARRIETVILLE,36.0,51.0,23.0,147.0,3.0,24.0,,,-35.14361111111111,147.05666666666667
Hawker,ABC47,662.5,National,24385,BAI Comms Site Lot 405 Webb Rd 4 km SE of HAWKER,31.0,55.0,15.0,138.0,26.0,43.0,,,-30.079166666666666,138.4452777777778
Healesville,SBS34,571.5,Retransmission,36223,Telstra site  MT ST LEONARD,37.0,34.0,3.0,145.0,31.0,32.0,,,-36.4325,145.52555555555557
Healesville,ABC35,578.5,Retransmission,36223,Telstra site  MT ST LEONARD,37.0,34.0,3.0,145.0,31.0,32.0,,,-36.4325,145.52555555555557
Healesville,HSV36,585.5,Retransmission,36223,Telstra site  MT ST LEONARD,37.0,34.0,3.0,145.0,31.0,32.0,,,-36.4325,145.52555555555557
Healesville,GTV37,592.5,Retransmission,36223,Telstra site  MT ST LEONARD,37.0,34.0,3.0,145.0,31.0,32.0,,,-36.4325,145.52555555555557
Healesville,ATV38,599.5,Retransmission,36223,Telstra site  MT ST LEONARD,37.0,34.0,3.0,145.0,31.0,32.0,,,-36.4325,145.52555555555557
Hopetoun (Vic),AMV28,529.5,Commercial,40690,Grain Silo Garrard St HOPETOUN,35.0,43.0,43.0,142.0,21.0,35.0,103,REGIONAL VICTORIA TV1,-34.271388888888886,142.35972222222222
Hopetoun (Vic),BCV29,536.5,Commercial,40690,Grain Silo Garrard St HOPETOUN,35.0,43.0,43.0,142.0,21.0,35.0,104,WESTERN VICTORIA TV1,-34.271388888888886,142.35972222222222
Hopetoun (Vic),VTV30,543.5,Commercial,40690,Grain Silo Garrard St HOPETOUN,35.0,43.0,43.0,142.0,21.0,35.0,107,REGIONAL VICTORIA TV1,-34.271388888888886,142.35972222222222
Hopetoun (Vic),SBS31,550.5,National,40690,Grain Silo Garrard St HOPETOUN,35.0,43.0,43.0,142.0,21.0,35.0,,,-34.271388888888886,142.35972222222222
Hopetoun-Beulah,ABC33,564.5,National,153075,BA Site 1010 Rosebery-Rainbow Rd BEAULAH,35.0,51.0,11.0,142.0,17.0,25.0,,,-34.14694444444444,142.2902777777778
Horsham,SBS40,613.5,National,36216,Telstra Radio Terminal Mt Arapiles Summit Rd ARAPILES,36.0,45.0,2.0,141.0,50.0,0.0,,,-35.24944444444444,141.83333333333334
Horsham,ABC41,620.5,National,36216,Telstra Radio Terminal Mt Arapiles Summit Rd ARAPILES,36.0,45.0,2.0,141.0,50.0,0.0,,,-35.24944444444444,141.83333333333334
Horsham,AMV42,627.5,Commercial,36216,Telstra Radio Terminal Mt Arapiles Summit Rd ARAPILES,36.0,45.0,2.0,141.0,50.0,0.0,103,REGIONAL VICTORIA TV1,-35.24944444444444,141.83333333333334
Horsham,VTV43,634.5,Commercial,36216,Telstra Radio Terminal Mt Arapiles Summit Rd ARAPILES,36.0,45.0,2.0,141.0,50.0,0.0,107,REGIONAL VICTORIA TV1,-35.24944444444444,141.83333333333334
Horsham,BCV44,641.5,Commercial,36216,Telstra Radio Terminal Mt Arapiles Summit Rd ARAPILES,36.0,45.0,2.0,141.0,50.0,0.0,104,WESTERN VICTORIA TV1,-35.24944444444444,141.83333333333334
Howqua,VTV34,571.5,Commercial,40866,Broadcast Site Hill 480 Foxhaven Woods Point Rd HOWQUA,37.0,14.0,10.0,146.0,7.0,27.0,107,REGIONAL VICTORIA TV1,-36.763888888888886,146.12416666666667
Howqua,SBS35,578.5,Retransmission,40866,Broadcast Site Hill 480 Foxhaven Woods Point Rd HOWQUA,37.0,14.0,10.0,146.0,7.0,27.0,,,-36.763888888888886,146.12416666666667
Howqua,ABC36,585.5,Retransmission,40866,Broadcast Site Hill 480 Foxhaven Woods Point Rd HOWQUA,37.0,14.0,10.0,146.0,7.0,27.0,,,-36.763888888888886,146.12416666666667
Howqua,AMV37,592.5,Commercial,40866,Broadcast Site Hill 480 Foxhaven Woods Point Rd HOWQUA,37.0,14.0,10.0,146.0,7.0,27.0,103,REGIONAL VICTORIA TV1,-36.763888888888886,146.12416666666667
Howqua,GLV38,599.5,Commercial,40866,Broadcast Site Hill 480 Foxhaven Woods Point Rd HOWQUA,37.0,14.0,10.0,146.0,7.0,27.0,106,EASTERN VICTORIA TV1,-36.763888888888886,146.12416666666667
Hunters Knob IBL,GLV41,620.5,Commercial,47066,Broadcast In Band Link Site HUNTERS HILL,36.0,12.0,50.0,147.0,32.0,23.0,106,EASTERN VICTORIA TV1,-35.78611111111111,147.53972222222222
Hunters Knob IBL,AMV43,634.5,Commercial,47066,Broadcast In Band Link Site HUNTERS HILL,36.0,12.0,50.0,147.0,32.0,23.0,103,REGIONAL VICTORIA TV1,-35.78611111111111,147.53972222222222
Hunters Knob IBL,VTV45,648.5,Commercial,47066,Broadcast In Band Link Site HUNTERS HILL,36.0,12.0,50.0,147.0,32.0,23.0,107,REGIONAL VICTORIA TV1,-35.78611111111111,147.53972222222222
Inverloch,AMV46,655.5,Retransmission,142251,Broadcast Site Sports Ground Adj Bolding Place INVERLOCH,38.0,37.0,58.0,145.0,43.0,33.0,,,-37.367222222222225,145.72583333333333
Inverloch,VTV47,662.5,Retransmission,142251,Broadcast Site Sports Ground Adj Bolding Place INVERLOCH,38.0,37.0,58.0,145.0,43.0,33.0,,,-37.367222222222225,145.72583333333333
Inverloch,GLV48,669.5,Retransmission,142251,Broadcast Site Sports Ground Adj Bolding Place INVERLOCH,38.0,37.0,58.0,145.0,43.0,33.0,,,-37.367222222222225,145.72583333333333
Inverloch,ABC49,676.5,Retransmission,142251,Broadcast Site Sports Ground Adj Bolding Place INVERLOCH,38.0,37.0,58.0,145.0,43.0,33.0,,,-37.367222222222225,145.72583333333333
Inverloch,SBS50,683.5,Retransmission,142251,Broadcast Site Sports Ground Adj Bolding Place INVERLOCH,38.0,37.0,58.0,145.0,43.0,33.0,,,-37.367222222222225,145.72583333333333
Jeeralang/Yinnar South,AMV46,655.5,Retransmission,153447,Broadcast Site McFarlanes Road SILCOCKS,38.0,18.0,15.0,146.0,20.0,56.0,,,-37.69583333333333,146.3488888888889
Jeeralang/Yinnar South,GLV47,662.5,Retransmission,153447,Broadcast Site McFarlanes Road SILCOCKS,38.0,18.0,15.0,146.0,20.0,56.0,,,-37.69583333333333,146.3488888888889
Jeeralang/Yinnar South,ABC49,676.5,Retransmission,153447,Broadcast Site McFarlanes Road SILCOCKS,38.0,18.0,15.0,146.0,20.0,56.0,,,-37.69583333333333,146.3488888888889
Jeeralang/Yinnar South,VTV50,683.5,Retransmission,153447,Broadcast Site McFarlanes Road SILCOCKS,38.0,18.0,15.0,146.0,20.0,56.0,,,-37.69583333333333,146.3488888888889
Jeeralang/Yinnar South,SBS51,690.5,Retransmission,153447,Broadcast Site McFarlanes Road SILCOCKS,38.0,18.0,15.0,146.0,20.0,56.0,,,-37.69583333333333,146.3488888888889
Karte IBL,LRS47,662.5,Commercial,152766,Link Site Biralee Nominees 3km N of KARTE,35.0,2.0,21.0,140.0,41.0,59.0,1150796,RIVERLAND TV1,-34.96083333333333,140.69972222222222
Karte IBL,RTS48,669.5,Commercial,152766,Link Site Biralee Nominees 3km N of KARTE,35.0,2.0,21.0,140.0,41.0,59.0,10174,RIVERLAND TV1,-34.96083333333333,140.69972222222222
Karte IBL,RDS49,676.5,Commercial,152766,Link Site Biralee Nominees 3km N of KARTE,35.0,2.0,21.0,140.0,41.0,59.0,1130145,RIVERLAND TV1,-34.96083333333333,140.69972222222222
Keith,MGS34,571.5,Commercial,140685,Commercial mast Sugarload Road 10km North of KEITH,36.0,0.0,28.0,140.0,20.0,14.0,1150799,MOUNT GAMBIER/SOUTH EAST TV1,-35.992222222222225,140.33722222222224
Keith,SBS35,578.5,National,23639,Telstra Site Lot 94 Sugarloaf Road KEITH,36.0,0.0,28.0,140.0,20.0,12.0,,,-35.992222222222225,140.33666666666667
Keith,SES36,585.5,Commercial,140685,Commercial mast Sugarload Road 10km North of KEITH,36.0,0.0,28.0,140.0,20.0,14.0,10330,MOUNT GAMBIER/SOUTH EAST TV1,-35.992222222222225,140.33722222222224
Keith,SDS37,592.5,Commercial,140685,Commercial mast Sugarload Road 10km North of KEITH,36.0,0.0,28.0,140.0,20.0,14.0,1130144,MOUNT GAMBIER/SOUTH EAST TV1,-35.992222222222225,140.33722222222224
Keith,ABC38,599.5,National,23639,Telstra Site Lot 94 Sugarloaf Road KEITH,36.0,0.0,28.0,140.0,20.0,12.0,,,-35.992222222222225,140.33666666666667
Kiewa,SBS40,613.5,National,47062,Broadcast Site Hill 030 KIEWA,36.0,12.0,60.0,147.0,1.0,59.0,,,-35.78333333333333,147.03305555555556
Kiewa,ABC41,620.5,National,47062,Broadcast Site Hill 030 KIEWA,36.0,12.0,60.0,147.0,1.0,59.0,,,-35.78333333333333,147.03305555555556
Kiewa,VTV42,627.5,Commercial,47062,Broadcast Site Hill 030 KIEWA,36.0,12.0,60.0,147.0,1.0,59.0,107,REGIONAL VICTORIA TV1,-35.78333333333333,147.03305555555556
Kiewa,GLV43,634.5,Commercial,47062,Broadcast Site Hill 030 KIEWA,36.0,12.0,60.0,147.0,1.0,59.0,106,EASTERN VICTORIA TV1,-35.78333333333333,147.03305555555556
Kiewa,AMV44,641.5,Commercial,47062,Broadcast Site Hill 030 KIEWA,36.0,12.0,60.0,147.0,1.0,59.0,103,REGIONAL VICTORIA TV1,-35.78333333333333,147.03305555555556
Kiewa Valley,VTV37,592.5,Commercial,11959,Telstra CMTS Site BIG HILL,36.0,47.0,6.0,147.0,11.0,51.0,107,REGIONAL VICTORIA TV1,-35.215,147.1975
Kiewa Valley,GLV38,599.5,Commercial,11959,Telstra CMTS Site BIG HILL,36.0,47.0,6.0,147.0,11.0,51.0,106,EASTERN VICTORIA TV1,-35.215,147.1975
Kiewa Valley,AMV39,606.5,Commercial,11959,Telstra CMTS Site BIG HILL,36.0,47.0,6.0,147.0,11.0,51.0,103,REGIONAL VICTORIA TV1,-35.215,147.1975
Kingston SE/Robe,MGS34,571.5,Commercial,23754,Telstra Site off Southern Ports Hwy MOUNT BENSON,37.0,1.0,57.0,139.0,48.0,41.0,1150799,MOUNT GAMBIER/SOUTH EAST TV1,-36.9675,139.8113888888889
Kingston SE/Robe,SBS35,578.5,National,23754,Telstra Site off Southern Ports Hwy MOUNT BENSON,37.0,1.0,57.0,139.0,48.0,41.0,,,-36.9675,139.8113888888889
Kingston SE/Robe,SES36,585.5,Commercial,23754,Telstra Site off Southern Ports Hwy MOUNT BENSON,37.0,1.0,57.0,139.0,48.0,41.0,10330,MOUNT GAMBIER/SOUTH EAST TV1,-36.9675,139.8113888888889
Kingston SE/Robe,SDS37,592.5,Commercial,23754,Telstra Site off Southern Ports Hwy MOUNT BENSON,37.0,1.0,57.0,139.0,48.0,41.0,1130144,MOUNT GAMBIER/SOUTH EAST TV1,-36.9675,139.8113888888889
Kingston SE/Robe,ABC38,599.5,National,23754,Telstra Site off Southern Ports Hwy MOUNT BENSON,37.0,1.0,57.0,139.0,48.0,41.0,,,-36.9675,139.8113888888889
Koondrook/Barham,SBS46,655.5,Retransmission,139376,Sports Ground Penglase Street KOONDROOK,35.0,38.0,19.0,144.0,7.0,28.0,,,-34.36138888888889,144.12444444444446
Koondrook/Barham,ABC47,662.5,Retransmission,139376,Sports Ground Penglase Street KOONDROOK,35.0,38.0,19.0,144.0,7.0,28.0,,,-34.36138888888889,144.12444444444446
Koondrook/Barham,AMV48,669.5,Retransmission,139376,Sports Ground Penglase Street KOONDROOK,35.0,38.0,19.0,144.0,7.0,28.0,,,-34.36138888888889,144.12444444444446
Koondrook/Barham,VTV49,676.5,Retransmission,139376,Sports Ground Penglase Street KOONDROOK,35.0,38.0,19.0,144.0,7.0,28.0,,,-34.36138888888889,144.12444444444446
Koondrook/Barham,BCV50,683.5,Retransmission,139376,Sports Ground Penglase Street KOONDROOK,35.0,38.0,19.0,144.0,7.0,28.0,,,-34.36138888888889,144.12444444444446
Lakes Entrance,SBS46,655.5,National,40607,Broadcast/Optus Site Ocean View Parade LAKES ENTRANCE,37.0,52.0,1.0,148.0,1.0,25.0,,,-36.13305555555556,148.02361111111114
Lakes Entrance,ABC47,662.5,National,40607,Broadcast/Optus Site Ocean View Parade LAKES ENTRANCE,37.0,52.0,1.0,148.0,1.0,25.0,,,-36.13305555555556,148.02361111111114
Lakes Entrance,AMV48,669.5,Commercial,40607,Broadcast/Optus Site Ocean View Parade LAKES ENTRANCE,37.0,52.0,1.0,148.0,1.0,25.0,103,REGIONAL VICTORIA TV1,-36.13305555555556,148.02361111111114
Lakes Entrance,VTV49,676.5,Commercial,40607,Broadcast/Optus Site Ocean View Parade LAKES ENTRANCE,37.0,52.0,1.0,148.0,1.0,25.0,107,REGIONAL VICTORIA TV1,-36.13305555555556,148.02361111111114
Lakes Entrance,GLV50,683.5,Commercial,40607,Broadcast/Optus Site Ocean View Parade LAKES ENTRANCE,37.0,52.0,1.0,148.0,1.0,25.0,106,EASTERN VICTORIA TV1,-36.13305555555556,148.02361111111114
Lameroo,SBS41,620.5,National,23974,Telstra Site Lot 202 Vardon Tce LAMEROO,35.0,19.0,43.0,140.0,30.0,46.0,,,-34.671388888888885,140.51277777777779
Lameroo,ABC42,627.5,National,23974,Telstra Site Lot 202 Vardon Tce LAMEROO,35.0,19.0,43.0,140.0,30.0,46.0,,,-34.671388888888885,140.51277777777779
Lameroo,LRS43,634.5,Commercial,23974,Telstra Site Lot 202 Vardon Tce LAMEROO,35.0,19.0,43.0,140.0,30.0,46.0,1150796,RIVERLAND TV1,-34.671388888888885,140.51277777777779
Lameroo,RTS44,641.5,Commercial,23974,Telstra Site Lot 202 Vardon Tce LAMEROO,35.0,19.0,43.0,140.0,30.0,46.0,10174,RIVERLAND TV1,-34.671388888888885,140.51277777777779
Lameroo,RDS45,648.5,Commercial,23974,Telstra Site Lot 202 Vardon Tce LAMEROO,35.0,19.0,43.0,140.0,30.0,46.0,1130145,RIVERLAND TV1,-34.671388888888885,140.51277777777779
Latrobe Valley,GLV28,529.5,Commercial,12042,Commercial Broadcast Site off Traralgon-Balook Rd MT TASSIE,38.0,23.0,37.0,146.0,33.0,33.0,106,EASTERN VICTORIA TV1,-37.60638888888889,146.55916666666667
Latrobe Valley,ABC29,536.5,National,12044,Broadcast Australia Site off Traralgon-Balook Rd MT TASSIE,38.0,23.0,57.0,146.0,33.0,53.0,,,-37.600833333333334,146.56472222222223
Latrobe Valley,SBS30,543.5,National,12044,Broadcast Australia Site off Traralgon-Balook Rd MT TASSIE,38.0,23.0,57.0,146.0,33.0,53.0,,,-37.600833333333334,146.56472222222223
Latrobe Valley,VTV31,550.5,Commercial,12042,Commercial Broadcast Site off Traralgon-Balook Rd MT TASSIE,38.0,23.0,37.0,146.0,33.0,33.0,107,REGIONAL VICTORIA TV1,-37.60638888888889,146.55916666666667
Latrobe Valley,AMV33,564.5,Commercial,12042,Commercial Broadcast Site off Traralgon-Balook Rd MT TASSIE,38.0,23.0,37.0,146.0,33.0,33.0,103,REGIONAL VICTORIA TV1,-37.60638888888889,146.55916666666667
Leigh Creek South,ABC8,191.5,National,151322,BAI Comms Site Lot 373 Leigh Creek Aerodrome Rd LEIGH CREEK,30.0,35.0,59.0,138.0,24.0,15.0,,,-29.400277777777777,138.40416666666667
Lorne,SBS34,571.5,Retransmission,36224,Radio Terminal 62 George Street LORNE,38.0,32.0,53.0,143.0,58.0,33.0,,,-37.45194444444444,143.97583333333333
Lorne,ABC35,578.5,National,36224,Radio Terminal 62 George Street LORNE,38.0,32.0,53.0,143.0,58.0,33.0,,,-37.45194444444444,143.97583333333333
Lorne,AMV36,585.5,Retransmission,36224,Radio Terminal 62 George Street LORNE,38.0,32.0,53.0,143.0,58.0,33.0,,,-37.45194444444444,143.97583333333333
Lorne,VTV37,592.5,Retransmission,36224,Radio Terminal 62 George Street LORNE,38.0,32.0,53.0,143.0,58.0,33.0,,,-37.45194444444444,143.97583333333333
Lorne,BCV38,599.5,Retransmission,36224,Radio Terminal 62 George Street LORNE,38.0,32.0,53.0,143.0,58.0,33.0,,,-37.45194444444444,143.97583333333333
Lyndoch,SBS34,571.5,Retransmission,153515,Broadcast Site STEDS Lagoons Barossa Valley Way LYNDOCH,34.0,36.0,5.0,138.0,53.0,50.0,,,-33.39861111111111,138.8972222222222
Lyndoch,SAS35,578.5,Retransmission,153515,Broadcast Site STEDS Lagoons Barossa Valley Way LYNDOCH,34.0,36.0,5.0,138.0,53.0,50.0,,,-33.39861111111111,138.8972222222222
Lyndoch,NWS36,585.5,Retransmission,153515,Broadcast Site STEDS Lagoons Barossa Valley Way LYNDOCH,34.0,36.0,5.0,138.0,53.0,50.0,,,-33.39861111111111,138.8972222222222
Lyndoch,ADS37,592.5,Retransmission,153515,Broadcast Site STEDS Lagoons Barossa Valley Way LYNDOCH,34.0,36.0,5.0,138.0,53.0,50.0,,,-33.39861111111111,138.8972222222222
Lyndoch,ABC39,606.5,Retransmission,153515,Broadcast Site STEDS Lagoons Barossa Valley Way LYNDOCH,34.0,36.0,5.0,138.0,53.0,50.0,,,-33.39861111111111,138.8972222222222
Maitland,SAS46,655.5,Retransmission,24754,Telstra tower 2 km NE of MAITLAND,34.0,21.0,25.0,137.0,41.0,41.0,,,-33.643055555555556,137.69472222222223
Maitland,NWS47,662.5,Retransmission,24754,Telstra tower 2 km NE of MAITLAND,34.0,21.0,25.0,137.0,41.0,41.0,,,-33.643055555555556,137.69472222222223
Maitland,ADS48,669.5,Retransmission,24754,Telstra tower 2 km NE of MAITLAND,34.0,21.0,25.0,137.0,41.0,41.0,,,-33.643055555555556,137.69472222222223
Maitland,SBS50,683.5,Retransmission,24754,Telstra tower 2 km NE of MAITLAND,34.0,21.0,25.0,137.0,41.0,41.0,,,-33.643055555555556,137.69472222222223
Maitland,ABC51,690.5,Retransmission,24754,Telstra tower 2 km NE of MAITLAND,34.0,21.0,25.0,137.0,41.0,41.0,,,-33.643055555555556,137.69472222222223
Mallacoota,SBS46,655.5,National,12113,Mallacoota Radio Terminal Site MALLACOOTA,37.0,32.0,47.0,149.0,45.0,4.0,,,-36.453611111111115,149.7511111111111
Mallacoota,ABC47,662.5,National,12113,Mallacoota Radio Terminal Site MALLACOOTA,37.0,32.0,47.0,149.0,45.0,4.0,,,-36.453611111111115,149.7511111111111
Mallacoota,AMV48,669.5,Commercial,12113,Mallacoota Radio Terminal Site MALLACOOTA,37.0,32.0,47.0,149.0,45.0,4.0,103,REGIONAL VICTORIA TV1,-36.453611111111115,149.7511111111111
Mallacoota,VTV49,676.5,Commercial,12113,Mallacoota Radio Terminal Site MALLACOOTA,37.0,32.0,47.0,149.0,45.0,4.0,107,REGIONAL VICTORIA TV1,-36.453611111111115,149.7511111111111
